3930	youth	assault	officer
3931	netanyahu	thank	obama
3932	mercenary	defend	gaddafi
3933	washington	fight	terrorist
3934	gaddafi	flee	libya
3935	gunman	kill	israeli
3936	regime	fight	thug
3937	regime	fight	terrorist
3938	terrorist	kill	soldier
3939	terrorist	kill	civilian
3940	terrorist	kill	officer
3941	protester	topple	netanyahu
3942	attacker	take	woman
3943	ally	accuse	iran
3944	army	back	protester
3945	netanyahu	accuse	protester
3946	terrorist	force	woman
3947	woman	inform	police
3948	palestinian	kill	israeli
3949	gaddafi	accuse	rebel
3950	politician	welcome	libya
3951	syria	blame	terrorist
3952	terrorist	kill	israeli
3953	wife	leave	iran
3954	regime	execute	teenager
3955	ally	accuse	iran
3956	libya	welcome	china
3957	gaddafi	kill	guard
3958	china	condemn	dictator
3959	police	kill	attacker
3960	army	kill	civilian
3961	soldier	beat	protester
3962	gunman	kill	policeman
3963	soldier	detain	father
3964	prisoner	leave	iran
3965	israel	shoot	guard
3966	palestinian	kill	israeli
3967	obama	warn	israel
3968	israel	kill	soldier
3969	china	embrace	rebel
3970	bush	attack	iraq
3971	china	thank	laden
3972	wife	visit	child
3973	bush	leave	iraq
3974	china	encourage	iran
3975	youth	protect	syria
3976	army	leave	attacker
3977	israel	threaten	palestinian
3978	rebel	shoot	mercenary
3979	politician	ask	washington
3980	insurgent	leave	civilian
3981	iran	denounce	israel
3982	terrorist	infiltrate	israel
3983	terrorist	kill	israeli
3984	gunman	kill	officer
3985	army	leave	iraq
3986	civilian	kill	iraqis
3987	husband	take	wife
3988	militia	attack	u.s.
3989	israel	warn	palestinian
3990	king	criticize	syria
3991	child	lose	father
3992	soldier	detain	father
3993	sniper	shoot	attacker
3994	libya	embrace	refugee
3995	israel	back	terrorist
3996	hero	leave	police
3997	mother	send	child
3998	israel	support	terrorist
3999	obama	help	israel
4000	iraq	protect	palestinian
4001	gunman	kill	wife
4002	administration	defend	israel
4003	mother	take	child
4004	gunman	kill	israeli
4005	wife	take	daughter
4006	israel	accuse	palestinian
4007	politician	encourage	administration
4008	netanyahu	thank	obama
4009	iran	abandon	regime
4010	refugee	flee	libya
4011	israel	threaten	palestinian
4012	hero	praise	soldier
4013	soldier	fight	terrorist
4014	soldier	support	protester
4015	obama	warn	republican
4016	soldier	join	protester
4017	wife	take	daughter
4018	israel	accuse	palestinian
4019	soldier	join	protester
4020	soldier	protect	protester
4021	iran	back	regime
4022	rebel	oppose	gaddafi
4023	sniper	shoot	protester
4024	king	blame	israel
4025	palestinian	pursue	criminal
4026	police	arrest	libyans
4027	soldier	join	protester
4028	iran	back	regime
4029	u.s.	leave	iraq
4030	administration	blame	iran
4031	soldier	join	protester
4032	police	detain	woman
4033	thug	pursue	rebel
4034	prisoner	leave	iran
4035	sniper	target	protester
4036	soldier	join	protester
4037	daughter	blame	enemy
4038	politician	accuse	obama
4039	palestinian	flee	israel
4040	police	arrest	murderer
4041	netanyahu	thank	obama
4042	israel	murder	activist
4043	palestinian	defy	israel
4044	palestinian	defy	u.s.
4045	sniper	target	protester
4046	administration	defend	israel
4047	netanyahu	accuse	palestinian
4048	palestinian	love	child
4049	obama	warn	abbas
4050	obama	back	netanyahu
4051	pirate	kill	husband
4052	husband	hit	father
4053	gunman	kill	protester
4054	guard	lead	prisoner
4055	netanyahu	follow	abbas
4056	thug	rape	daughter
4057	soldier	shoot	palestinian
4058	regime	kill	officer
4059	police	kill	attacker
4060	king	allow	woman
4061	regime	attack	iran
4062	gunman	kill	protester
4063	regime	kill	protester
4064	guard	lead	prisoner
4065	woman	bring	child
4066	refugee	flee	israel
4067	sniper	shoot	protester
4068	father	kill	child
4069	police	kill	attacker
4070	iran	fight	enemy
4071	regime	oppose	enemy
4072	king	allow	woman
4073	netanyahu	attack	palestinian
4074	wife	accuse	husband
4075	christian	leave	syria
4076	murderer	kill	youth
4077	rebel	defeat	gadhafi
4078	woman	expect	baby
4079	wife	accuse	husband
4080	mother	take	child
4081	soldier	kill	insurgent
4082	police	accuse	activist
4083	woman	take	mother
4084	israel	protect	civilian
4085	u.s.	protect	israel
4086	iraq	kill	soldier
4087	wife	expect	baby
4088	regime	protect	libyans
4089	obama	accuse	republican
4090	woman	take	mother
4091	regime	see	enemy
4092	police	arrest	woman
4093	army	arrest	civilian
4094	gunman	kill	civilian
4095	syria	accuse	washington
4096	father	take	mother
4097	israel	accuse	palestinian
4098	woman	follow	palestinian
4099	woman	take	mother
4100	rebel	accuse	regime
4101	iran	support	terrorist
4102	muslims	kill	jews
4103	mother	visit	husband
4104	gunman	attack	civilian
4105	administration	kill	laden
4106	washington	accuse	iran
4107	ally	accuse	iran
4108	police	detain	protester
4109	father	ask	judge
4110	israel	defy	u.s.
4111	insurgent	protect	protester
4112	protester	stop	police
4113	regime	advise	rebel
4114	policeman	leave	attacker
4115	civilian	leave	attacker
4116	wife	give	soldier
4117	enemy	attack	iran
4118	muslims	kill	soldier
4119	terrorist	kill	soldier
4120	gunman	kill	officer
4121	police	kill	civilian
4122	rebel	protect	protester
4123	syria	accuse	washington
4124	jews	flee	libya
4125	soldier	fight	militant
4126	soldier	support	protester
4127	army	shoot	protester
4128	ally	criticize	administration
4129	king	give	woman
4130	iranians	flee	regime
4131	militant	kill	guard
4132	regime	kill	woman
4133	regime	kill	child
4134	regime	blame	civilian
4135	iran	support	terrorist
4136	army	kill	gunman
4137	police	beat	protester
4138	terrorist	murder	israeli
4139	gunman	order	guard
4140	soldier	attack	activist
4141	army	leave	iraq
4142	regime	help	soldier
4143	israeli	push	palestinian
4144	extremist	shoot	muslims
4145	woman	kill	husband
4146	syria	attack	israel
4147	muslims	reassure	christian
4148	police	disperse	protester
4149	wife	expect	child
4150	china	protect	assad
4151	israel	kill	prisoner
4152	regime	aid	dictator
4153	israel	kill	soldier
4154	christian	kidnap	woman
4155	israel	attack	iran
4156	israel	kill	soldier
4157	soldier	fight	taliban
4158	officer	lead	army
4159	washington	back	democrat
4160	father	flee	syria
4161	regime	murder	father
4162	army	abandon	assad
4163	protester	push	obama
4164	gunman	kill	officer
4165	activist	lead	woman
4166	tunisia	fight	protester
4167	activist	blame	police
4168	woman	lose	baby
4169	army	face	taliban
4170	protester	attack	soldier
4171	sniper	shoot	protester
4172	administration	kill	militant
4173	army	protect	syria
4174	thug	beat	woman
4175	father	abandon	wife
4176	army	confront	extremist
4177	christian	attack	army
4178	muslims	defend	army
4179	protester	attack	soldier
4180	obama	praise	tunisia
4181	officer	urge	protester
4182	police	arrest	protester
4183	extremist	push	child
4184	christian	blame	muslims
4185	police	attack	protester
4186	child	assist	police
4187	christian	attack	army
4188	christian	attack	army
4189	muslims	protect	army
4190	protester	attack	soldier
4191	u.s.	oppose	al-assad
4192	muslims	defend	christian
4193	police	arrest	protester
4194	army	kill	civilian
4195	israel	release	terrorist
4196	israel	release	terrorist
4197	administration	confront	iran
4198	administration	accuse	iran
4199	iran	accuse	israel
4200	terrorist	kill	israeli
4201	police	attack	protester
4202	police	arrest	protester
4203	regime	leave	child
4204	regime	leave	woman
4205	muslims	join	protester
4206	republican	accuse	obama
4207	pentagon	accuse	iran
4208	israel	back	militia
4209	politician	blame	iran
4210	washington	accuse	guard
4211	officer	detain	woman
4212	syria	follow	libya
4213	soldier	capture	militant
4214	administration	accuse	iran
4215	israel	kill	scientist
4216	soldier	kill	protester
4217	obama	punish	iran
4218	soldier	attack	civilian
4219	washington	punish	iran
4220	guard	protect	regime
4221	policeman	kill	woman
4222	militia	kill	civilian
4223	administration	push	army
4224	obama	denounce	iran
4225	israel	protect	soldier
4226	army	kill	insurgent
4227	teacher	bring	child
4228	gunman	kill	officer
4229	army	treat	soldier
4230	christian	kill	soldier
4231	obama	warn	iran
4232	father	leave	syria
4233	iranians	send	child
4234	terrorist	attack	israeli
4235	police	force	protester
4236	youth	join	army
4237	police	arrest	thug
4238	regime	kill	syria
4239	protester	take	regime
4240	soldier	arrest	palestinian
4241	sniper	kill	protester
4242	obama	fight	iran
4243	army	kill	insurgent
4244	army	capture	insurgent
4245	police	kill	insurgent
4246	guard	fight	gunman
4247	gunman	force	guard
4248	army	capture	militant
4249	assad	take	daughter
4250	police	warn	protester
4251	obama	order	soldier
4252	sniper	shoot	woman
4253	sniper	kill	protester
4254	woman	attack	christian
4255	tehran	blame	israel
4256	israel	threaten	jerusalem
4257	regime	send	thug
4258	militant	seize	soldier
4259	abbas	praise	prisoner
4260	woman	send	husband
4261	sniper	shoot	woman
4262	sniper	kill	protester
4263	husband	take	sister
4264	sniper	stop	army
4265	militant	capture	soldier
4266	mccain	blame	iran
4267	thug	attack	protester
4268	palestinian	capture	israeli
4269	sniper	kill	officer
4270	rebel	kill	soldier
4271	gunman	kill	judge
4272	army	protect	syria
4273	netanyahu	welcome	soldier
4274	palestinian	give	hero
4275	israel	release	terrorist
4276	israel	warn	militia
4277	militant	capture	soldier
4278	soldier	arrest	protester
4279	israel	prevent	terrorist
4280	militia	defeat	gadhafi
4281	u.s.	accuse	iran
4282	israel	kill	prisoner
4283	guard	take	gunman
4284	regime	release	thug
4285	enemy	see	muslims
4286	mother	punish	child
4287	police	stop	attacker
4288	iraq	kill	child
4289	abbas	praise	prisoner
4290	rebel	kill	soldier
4291	officer	aid	rebel
4292	terrorist	kill	muslims
4293	militant	kill	soldier
4294	militant	kill	soldier
4295	israeli	criticize	israel
4296	rebel	capture	gaddafi
4297	soldier	see	woman
4298	rebel	kill	soldier
4299	army	execute	father
4300	youth	push	tunisia
4301	husband	beat	wife
4302	woman	lose	father
4303	army	protect	soldier
4304	activist	flee	iran
4305	police	arrest	terrorist
4306	obama	congratulate	libyans
4307	al-qadhafi	leave	libya
4308	guard	hire	killer
4309	sniper	attack	protester
4310	guard	kill	soldier
4311	militia	defeat	qaddafi
4312	administration	kill	laden
4313	regime	murder	father
4314	al-assad	follow	gaddafi
4315	gaddafi	support	terrorist
4316	regime	capture	gaddafi
4317	woman	love	gaddafi
4318	rebel	kill	gaddafi
4319	iran	back	regime
4320	soldier	see	woman
4321	rebel	embrace	administration
4322	obama	join	politician
4323	washington	embrace	gadhafi
4324	soldier	leave	iraq
4325	gaddafi	kill	libyans
4326	woman	protect	protester
4327	rebel	kill	al-qadhafi
4328	rebel	kill	qaddafi
4329	gunman	kill	officer
4330	police	detain	protester
4331	police	detain	protester
4332	police	attack	protester
4333	u.s.	leave	iraq
4334	republican	back	bush
4335	soldier	shoot	wife
4336	soldier	capture	gaddafi
4337	gaddafi	lead	libya
4338	republican	denounce	obama
4339	soldier	leave	iraq
4340	soldier	leave	iraq
4341	obama	warn	iran
4342	obama	leave	iraq
4343	soldier	leave	iraq
4344	protester	accuse	sniper
4345	police	kill	thug
4346	army	kill	rebel
4347	police	detain	protester
4348	police	attack	protester
4349	ally	accuse	iran
4350	gunman	kill	soldier
4351	soldier	detain	daughter
4352	soldier	leave	iraq
4353	republican	criticize	obama
4354	woman	join	husband
4355	rebel	treat	dictator
4356	rebel	defy	police
4357	sniper	shoot	civilian
4358	politician	send	child
4359	police	arrest	protester
4360	china	congratulate	tunisia
4361	regime	encourage	terrorist
4362	police	arrest	protester
4363	wife	expect	child
4364	army	shoot	protester
4365	wife	expect	child
4366	republican	accuse	obama
4367	rebel	kill	gaddafi
4368	soldier	detain	daughter
4369	soldier	leave	iraq
4370	soldier	leave	iraq
4371	soldier	leave	iraq
4372	republican	criticize	obama
4373	rebel	kill	gaddafi
4374	obama	congratulate	tunisia
4375	u.s.	leave	iraq
4376	iran	train	insurgent
4377	iran	aid	syria
4378	administration	accuse	iran
4379	rebel	treat	civilian
4380	sniper	kill	mother
4381	rebel	capture	gaddafi
4382	protester	attack	soldier
4383	al-assad	leave	syria
4384	police	arrest	activist
4385	police	arrest	child
4386	police	arrest	woman
4387	republican	criticize	obama
4388	obama	congratulate	tunisia
4389	iran	blame	israel
4390	police	kill	attacker
4391	soldier	leave	iraq
4392	husband	take	wife
4393	army	kill	terrorist
4394	police	leave	woman
4395	police	disperse	protester
4396	libya	kill	libyans
4397	regime	hire	mercenary
4398	iran	train	extremist
4399	rebel	kill	gaddafi
4400	soldier	take	protester
4401	iraq	defeat	iran
4402	militant	kill	soldier
4403	militant	kill	officer
4404	regime	kill	civilian
4405	china	punish	terrorist
4406	syria	oppose	regime
4407	rebel	arrest	al-qadhafi
4408	guard	kill	terrorist
4409	terrorist	take	hostage
4410	enemy	release	prisoner
4411	soldier	kill	guard
4412	police	prevent	protester
4413	ally	execute	gaddafi
4414	iraq	defeat	iran
4415	hero	challenge	regime
4416	police	arrest	woman
4417	police	arrest	child
4418	protester	accuse	police
4419	rebel	chase	gaddafi
4420	police	arrest	protester
4421	soldier	rape	daughter
4422	regime	kill	protester
4423	police	arrest	thief
4424	enemy	target	youth
4425	soldier	shoot	civilian
4426	militant	kill	israeli
4427	rebel	capture	gaddafi
4428	prisoner	kill	israeli
4429	terrorist	kill	israeli
4430	politician	urge	protester
4431	army	fight	israel
4432	gunman	kill	police
4433	gunman	kill	soldier
4434	tunisia	follow	syria
4435	regime	lead	syria
4436	soldier	leave	iraq
4437	sister	prevent	judge
4438	china	abandon	ally
4439	protester	push	officer
4440	extremist	threaten	christian
4441	prisoner	kill	israeli
4442	assange	address	protester
4443	army	defend	civilian
4444	israel	attack	iran
4445	republican	accuse	obama
4446	israel	attack	iran
4447	prisoner	help	abbas
4448	washington	accuse	iran
4449	police	prevent	protester
4450	daughter	join	militant
4451	obama	reassure	ally
4452	woman	join	husband
4453	army	kill	enemy
4454	rebel	fight	gaddafi
4455	wife	lose	husband
4456	child	lose	father
4457	gaddafi	flee	libya
4458	soldier	help	insurgent
4459	regime	kill	protester
4460	israel	attack	iran
4461	regime	kill	civilian
4462	regime	battle	terrorist
4463	mother	flee	iran
4464	obama	reassure	ally
4465	palestinian	accuse	israel
4466	wife	expect	child
4467	bush	criticize	administration
4468	mercenary	attack	protester
4469	china	back	assad
4470	terrorist	attack	civilian
4471	terrorist	target	soldier
4472	rebel	defeat	gaddafi
4473	israel	congratulate	italy
4474	police	detain	protester
4475	guard	capture	migrant
4476	mercenary	attack	civilian
4477	army	target	terrorist
4478	ally	punish	iran
4479	father	leave	wife
4480	police	accuse	syria
4481	libyans	give	father
4482	israel	punish	palestinian
4483	officer	leave	army
4484	revolutionary	arrest	al-qadhafi
4485	revolutionary	arrest	al-qadhafi
4486	abbas	defy	obama
4487	soldier	protect	iraq
4488	police	accuse	syria
4489	china	encourage	child
4490	iran	attack	israel
4491	tehran	pursue	ally
4492	iran	warn	israel
4493	christian	lead	muslims
4494	revolutionary	kill	gaddafi
4495	jews	face	regime
4496	police	arrest	teenager
4497	barak	warn	israel
4498	iraqis	warn	iran
4499	gunman	order	woman
4500	soldier	leave	iraq
4501	israel	arrest	palestinian
4502	police	arrest	child
4503	activist	challenge	assad
4504	obama	warn	iran
4505	israel	attack	iran
4506	wife	leave	israel
4507	daughter	leave	israel
4508	army	target	terrorist
4509	protester	denounce	assad
4510	officer	train	police
4511	tehran	accuse	israel
4512	politician	give	hostage
4513	police	arrest	youth
4514	army	defend	iraq
4515	taleban	kill	soldier
4516	mother	bring	child
4517	father	bring	child
4518	syria	accuse	washington
4519	syria	blame	extremist
4520	protester	denounce	assad
4521	obama	congratulate	muslims
4522	rebel	fight	regime
4523	israel	threaten	tehran
4524	israel	warn	iran
4525	ally	attack	iran
4526	israel	attack	iran
4527	israel	pursue	iran
4528	officer	leave	army
4529	al-asad	flee	army
4530	officer	flee	army
4531	officer	leave	army
4532	soldier	leave	army
4533	libya	address	tehran
4534	husband	love	father
4535	u.s.	accuse	iran
4536	scientist	help	iranians
4537	obama	congratulate	king
4538	army	attack	iran
4539	regime	kill	woman
4540	regime	kill	child
4541	iran	back	regime
4542	army	kill	smuggler
4543	iran	accuse	israel
4544	israel	attack	iran
4545	scientist	help	iran
4546	scientist	assist	iran
4547	iran	kill	palestinian
4548	police	arrest	protester
4549	washington	advise	activist
4550	administration	support	gunman
4551	iran	protect	ally
4552	expert	help	iran
4553	israeli	hit	iran
4554	israel	attack	iran
4555	regime	attack	iran
4556	police	detain	woman
4557	police	arrest	protester
4558	obama	treat	israel
4559	police	assault	protester
4560	assad	blame	militant
4561	administration	stop	iran
4562	obama	stop	netanyahu
4563	al-asad	protect	israel
4564	gaddafi	flee	libya
4565	iran	attack	israel
4566	tehran	fight	insurgent
4567	iraq	back	al-assad
4568	israel	attack	iran
4569	scientist	help	iran
4570	israel	threaten	tehran
4571	father	rule	syria
4572	israel	attack	iran
4573	israel	attack	iran
4574	athlete	back	woman
4575	soldier	leave	army
4576	activist	flee	iran
4577	israel	attack	iran
4578	israel	stop	iran
4579	army	protect	protester
4580	gunman	kill	woman
4581	israel	attack	iran
